Time/us,Incident_strain(με),Transmitted_strain(με)
0.0,0.0,0.0
0.19999999999999998,0.0,0.0
0.39999999999999997,0.0,0.0
0.6,0.0,0.0
0.7999999999999999,0.0,0.0
1.0,0.0,0.0
1.2,0.0,0.0
1.4,0.0,0.0
1.5999999999999999,0.0,0.0
1.7999999999999998,0.0,0.0
2.0,0.0,0.0
2.2,0.0,0.0
2.4,0.0,0.0
2.5999999999999996,0.0,0.0
2.8,0.0,0.0
3.0,0.0,0.0
3.1999999999999997,0.0,0.0
3.3999999999999995,0.0,0.0
3.5999999999999996,0.0,0.0
3.8,0.0,0.0
4.0,0.0,0.0
4.199999999999999,0.0,0.0
4.4,0.0,0.0
4.6,0.0,0.0
4.8,0.0,0.0
5.0,0.0,0.0
5.199999999999999,0.0,0.0
5.4,0.0,0.0
5.6,0.0,0.0
5.8,0.0,0.0
6.0,0.0,0.0
6.2,0.0,0.0
6.3999999999999995,0.0,0.0
6.6,0.0,0.0
6.799999999999999,0.0,0.0
7.0,0.0,0.0
7.199999999999999,0.0,0.0
7.3999999999999995,0.0,0.0
7.6,0.0,0.0
7.8,0.0,0.0
8.0,0.0,0.0
8.2,0.0,0.0
8.399999999999999,0.0,0.0
8.6,0.0,0.0
8.8,0.0,0.0
9.0,0.0,0.0
9.2,0.0,0.0
9.4,0.0,0.0
9.6,0.0,0.0
9.799999999999999,0.0,0.0
10.0,0.0,0.0
10.2,0.0,0.0
10.399999999999999,0.0,0.0
10.6,0.0,0.0
10.8,0.0,0.0
11.0,0.0,0.0
11.2,0.0,0.0
11.399999999999999,0.0,0.0
11.6,0.0,0.0
11.799999999999999,0.0,0.0
12.0,0.0,0.0
12.2,0.0,0.0
12.4,0.0,0.0
12.6,0.0,0.0
12.799999999999999,0.0,0.0
13.0,0.0,0.0
13.2,0.0,0.0
13.399999999999999,0.0,0.0
13.599999999999998,0.0,0.0
13.8,0.0,0.0
14.0,0.0,0.0
14.2,0.0,0.0
14.399999999999999,0.0,0.0
14.6,0.0,0.0
14.799999999999999,0.0,0.0
14.999999999999998,0.0,0.0
15.2,0.0,0.0
15.399999999999999,0.0,0.0
15.6,0.0,0.0
15.799999999999997,0.0,0.0
16.0,0.0,0.0
16.2,0.0,0.0
16.4,0.0,0.0
16.6,0.0,0.0
16.799999999999997,0.0,0.0
17.0,0.0,0.0
17.2,0.0,0.0
17.4,0.0,0.0
17.6,0.0,0.0
17.8,0.0,0.0
18.0,0.0,0.0
18.2,0.0,0.0
18.4,0.0,0.0
18.599999999999998,0.0,0.0
18.8,0.0,0.0
18.999999999999996,0.0,0.0
19.2,0.0,0.0
19.400000000000002,0.0,0.0
19.599999999999998,0.0,0.0
19.8,0.0,0.0
20.0,0.0,0.0
20.2,0.0,0.0
20.4,0.0,0.0
20.599999999999998,0.0,0.0
20.799999999999997,0.0,0.0
21.0,0.0,0.0
21.2,0.0,0.0
21.4,0.0,0.0
21.6,0.0,0.0
21.799999999999997,0.0,0.0
22.0,0.0,0.0
22.199999999999996,0.0,0.0
22.4,0.0,0.0
22.6,0.0,0.0
22.799999999999997,0.0,0.0
23.0,0.0,0.0
23.2,0.0,0.0
23.4,0.0,0.0
23.599999999999998,0.0,0.0
23.8,0.0,0.0
24.0,0.0,0.0
24.2,0.0,0.0
24.4,0.0,0.0
24.599999999999998,0.0,0.0
24.8,0.0,0.0
24.999999999999996,0.0,0.0
25.2,0.0,0.0
25.4,0.0,0.0
25.599999999999998,0.0,0.0
25.8,0.0,0.0
26.0,0.0,0.0
26.2,0.0,0.0
26.4,0.0,0.0
26.599999999999998,0.0,0.0
26.799999999999997,0.0,0.0
27.0,0.0,0.0
27.199999999999996,0.0,0.0
27.4,0.0,0.0
27.6,0.0,0.0
27.799999999999997,0.0,0.0
28.0,0.0,0.0
28.2,0.0,0.0
28.4,0.0,0.0
28.599999999999998,0.0,0.0
28.799999999999997,0.0,0.0
29.0,0.0,0.0
29.2,0.0,0.0
29.4,0.0,0.0
29.599999999999998,0.0,0.0
29.8,0.0,0.0
29.999999999999996,0.0,0.0
30.2,0.0,0.0
30.4,0.0,0.0
30.599999999999998,0.0,0.0
30.799999999999997,0.0,0.0
31.0,0.0,0.0
31.2,0.0,0.0
31.4,0.0,0.0
31.599999999999994,0.0,0.0
31.8,0.0,0.0
32.0,0.0,0.0
32.199999999999996,0.0,0.0
32.4,0.0,0.0
32.6,0.0,0.0
32.8,0.0,0.0
32.99999999999999,0.0,0.0
33.2,0.0,0.0
33.4,0.0,0.0
33.599999999999994,0.0,0.0
33.800000000000004,0.0,0.0
34.0,0.0,0.0
34.199999999999996,0.0,0.0
34.4,0.0,0.0
34.6,0.0,0.0
34.8,0.0,0.0
35.0,0.0,0.0
35.2,0.0,0.0
35.4,0.0,0.0
35.6,0.0,0.0
35.8,0.0,0.0
36.0,0.0,0.0
36.199999999999996,0.0,0.0
36.4,0.0,0.0
36.599999999999994,0.0,0.0
36.8,0.0,0.0
37.0,0.0,0.0
37.199999999999996,0.0,0.0
37.4,0.0,0.0
37.6,0.0,0.0
37.8,0.0,0.0
37.99999999999999,0.0,0.0
38.2,0.0,0.0
38.4,0.0,0.0
38.599999999999994,0.0,0.0
38.800000000000004,0.0,0.0
39.0,0.0,0.0
39.199999999999996,0.0,0.0
39.4,0.0,0.0
39.6,0.0,0.0
39.8,0.0,0.0
40.0,0.0,0.0
40.2,0.0,0.0
40.4,0.0,0.0
40.599999999999994,0.0,0.0
40.8,0.0,0.0
41.0,0.0,0.0
41.199999999999996,0.0,0.0
41.4,0.0,0.0
41.599999999999994,0.0,0.0
41.8,0.0,0.0
42.0,0.0,0.0
42.199999999999996,0.0,0.0
42.4,0.0,0.0
42.6,0.0,0.0
42.8,0.0,0.0
42.99999999999999,0.0,0.0
43.2,0.0,0.0
43.4,0.0,0.0
43.599999999999994,0.0,0.0
43.800000000000004,0.0,0.0
44.0,0.0,0.0
44.199999999999996,0.0,0.0
44.39999999999999,0.0,0.0
44.6,0.0,0.0
44.8,0.0,0.0
44.99999999999999,0.0,0.0
45.2,0.0,0.0
45.4,0.0,0.0
45.599999999999994,0.0,0.0
45.8,0.0,0.0
46.0,0.0,0.0
46.199999999999996,0.0,0.0
46.4,0.0,0.0
46.6,0.0,0.0
46.8,0.0,0.0
47.0,0.0,0.0
47.199999999999996,0.0,0.0
47.4,0.0,0.0
47.6,0.0,0.0
47.8,0.0,0.0
48.0,0.0,0.0
48.2,0.0,0.0
48.4,0.0,0.0
48.599999999999994,0.0,0.0
48.8,0.0,0.0
49.0,0.0,0.0
49.199999999999996,0.0,0.0
49.39999999999999,0.0,0.0
49.6,0.0,0.0
49.8,0.0,0.0
49.99999999999999,0.0,0.0
50.2,0.0,0.0
50.4,0.0,0.0
50.599999999999994,0.0,0.0
50.8,0.0,0.0
51.0,0.0,0.0
51.199999999999996,0.0,0.0
51.4,0.0,0.0
51.6,0.0,0.0
51.8,0.0,0.0
52.0,0.0,0.0
52.199999999999996,0.0,0.0
52.4,0.0,0.0
52.599999999999994,0.0,0.0
52.8,0.0,0.0
53.0,0.0,0.0
53.199999999999996,0.0,0.0
53.4,0.0,0.0
53.599999999999994,0.0,0.0
53.8,0.0,0.0
54.0,0.0,0.0
54.199999999999996,0.0,0.0
54.39999999999999,0.0,0.0
54.6,0.0,0.0
54.8,0.0,0.0
54.99999999999999,0.0,0.0
55.2,0.0,0.0
55.4,0.0,0.0
55.599999999999994,0.0,0.0
55.8,0.0,0.0
56.0,0.0,0.0
56.199999999999996,0.0,0.0
56.4,0.0,0.0
56.6,0.0,0.0
56.8,0.0,0.0
56.99999999999999,0.0,0.0
57.199999999999996,0.0,0.0
57.4,0.0,0.0
57.599999999999994,0.0,0.0
57.8,0.0,0.0
58.0,0.0,0.0
58.199999999999996,0.0,0.0
58.4,0.0,0.0
58.599999999999994,0.0,0.0
58.8,0.0,0.0
59.0,0.0,0.0
59.199999999999996,0.0,0.0
59.4,0.0,0.0
59.6,0.0,0.0
59.8,0.0,0.0
59.99999999999999,0.0,0.0
60.2,0.0,0.0
60.4,0.0,0.0
60.599999999999994,0.0,0.0
60.8,0.0,0.0
61.0,0.0,0.0
61.199999999999996,0.0,0.0
61.4,0.04427879548460256,0.0
61.599999999999994,0.2566357793928132,0.0
61.8,0.6443334144899195,0.0
62.0,1.207201643779633,0.0
62.199999999999996,1.9449935746535623,0.0
62.4,2.8573855871866747,0.0
62.6,3.9439774760873916,0.0
62.8,5.20429262624095,0.0
63.0,6.63777822176886,0.0
63.19999999999999,8.243805488511589,0.0
63.4,10.021669969830455,0.0
63.6,11.970591835604896,0.0
63.79999999999999,14.089716224291946,0.0
64.0,16.378113617897302,0.0
64.2,18.834780249691754,0.0
64.39999999999999,21.458638544496814,0.0
