Time/us,Incident_strain(με),Transmitted_strain(με)
0.0,-1.9562985786008285,0.7338985420561721
0.19999999999999998,-4.623996660131767,-7.273668521060494
0.39999999999999997,2.0792831853076845,-2.6843659863031872
0.6,-8.611089196460401,-2.9281439596405914
0.7999999999999999,11.751226487853225,-3.6704038392564606
1.0,4.732663558734942,3.4286424550678634
1.2,7.7371586412948234,13.1726979397296
1.4,-2.0490495987746415,-0.38540341039128456
1.5999999999999999,18.95923984861962,-8.201178982714714
1.7999999999999998,-2.9601180362815973,2.121110490551888
2.0,-4.700566994995944,1.6756520012316087
2.2,6.279263256133927,-0.20979960827901353
2.4,-12.661915974984144,1.5758017156458737
2.5999999999999996,-6.954257027611104,7.00847410437715
2.8,5.497217074692561,-0.7111807332807843
3.0,-7.552742689799807,4.401634561182773
3.1999999999999997,-17.80989965440355,15.306780993788028
3.3999999999999995,-0.7550565405555102,-8.372337766093803
3.5999999999999996,7.335519009603893,9.530159082465909
3.8,-1.0383933365782854,-5.187097241040696
4.0,8.466077187540844,-9.349676451021807
4.199999999999999,-4.726928395379067,3.148840073500513
4.4,-13.226409832718746,-2.375490743876426
4.6,-5.1705503937821256,-4.94093854909915
4.8,-0.188024181736481,-7.211264152299616
5.0,-2.766166080010323,-3.108609319279233
5.199999999999999,-2.204383332027021,20.689709781161785
5.4,1.0148389661889845,8.95491093772767
5.6,6.457251000936319,-10.346432415344454
5.8,-7.457925191760229,-7.690156698046047
6.0,-0.493907931915571,-1.2405001985376958
6.2,-3.8209592591131782,-4.19698551120377
6.3999999999999995,0.05244914093488779,1.279170493948209
6.6,1.4484699722655827,5.735027788963732
6.799999999999999,4.856626976329533,5.9592966528212985
7.0,-6.6395653277185485,-0.3711983930812004
7.199999999999999,-7.48956212292618,0.8419405034151771
7.3999999999999995,-4.249431015656049,1.0545968195302706
7.6,0.9314443301125683,18.00862234919583
7.8,-2.9170189245311957,23.913932983993593
8.0,-4.0381935299507825,3.5925243312981374
8.2,13.692144986174329,4.0227532637880685
8.399999999999999,-11.017583110169392,9.689430144464167
8.6,10.561068177674512,4.769337973273999
8.8,-0.25697633321171914,-11.700135384655779
9.0,-2.1438514673971647,17.15001641727567
9.2,0.5511843921381319,-7.898874651742332
9.4,17.643064112762758,-6.611988544902197
9.6,-10.975628850243789,-17.59089834391432
9.799999999999999,-1.652911600305366,-3.462920606591522
10.0,-2.5533304853437606,2.0373446780192404
10.2,2.8921207273194134,-0.3700726605407195
10.399999999999999,-18.98180805581536,-0.279080701510634
10.6,8.19477338641528,6.514516104640366
10.8,-8.31545985261915,12.334732733092515
11.0,14.660363048818295,10.611917534567686
11.2,-3.1213788869326566,-1.721122918831312
11.399999999999999,-2.2440072161701923,4.812407305755069
11.6,-8.092122169464782,-2.638585746483661
11.799999999999999,-1.7485539273818378,2.456587062628838
12.0,10.55368478588695,12.062125632688918
12.2,4.472821245184572,4.812041112173312
12.4,0.45742326756957113,16.318467025362935
12.6,-8.625840314821193,-10.937382634594993
12.799999999999999,-13.926542428212674,-6.162403313628599
13.0,7.390026587177056,-13.08055488241293
13.2,21.1168266344841,-5.0717204393722835
13.399999999999999,3.387074719633131,0.37568273220884174
13.599999999999998,11.764844713781319,10.326176024466225
13.8,-1.4339368811121047,10.356628977085515
14.0,4.748612324354997,-6.641128091298417
14.2,-8.320075599058931,11.447662534975441
14.399999999999999,7.405414024511282,-4.494191670726095
14.6,-14.649528740434041,-5.128029413884076
14.799999999999999,-3.028943794225463,-10.288542844399215
14.999999999999998,5.533641407371812,10.285500725322184
15.2,3.2392193922981005,13.958741909402004
15.399999999999999,-0.8072541496952397,3.3959467938830623
15.6,14.025495275388813,1.2337934430846016
15.799999999999997,-6.352289624782158,6.039856187239826
16.0,5.770704217391079,-0.6806945157017347
16.2,7.44908949591996,7.502392782808123
16.4,11.756199382738066,-9.337197577644499
16.6,20.54534591536276,-9.902368846851756
16.799999999999997,7.846244397589296,-6.938055531976295
17.0,1.31546846522455,6.027840672960464
17.2,-2.744788639624767,23.916968588807062
17.4,-2.6695391646530795,-1.0357203079038177
17.6,7.0090519137732965,-2.0840488589965567
17.8,-2.6797147617754233,3.5827443125262435
18.0,1.5448547722617447,-10.99909739835329
18.2,1.7607620573474465,7.406329100747391
18.4,10.041231327142569,4.862208435041831
18.599999999999998,0.3499806082449605,-5.022572692813369
18.8,-7.7546233286172335,2.6577831136665755
18.999999999999996,4.869544411569994,14.770460322029429
19.2,-11.888438369576622,0.6707951267904303
19.400000000000002,-0.616296242824932,-5.8530788759232335
19.599999999999998,0.9361697175852,12.059393546909348
19.8,11.67075310198057,1.7748587596607763
20.0,5.412817179700691,3.6206041430628155
20.2,-7.81755200068155,-0.8932784370901496
20.4,5.648534638655354,4.454471005600217
20.599999999999998,-7.115480551747777,-2.3771468228229784
20.799999999999997,6.746050697765477,5.419493092290739
21.0,0.4468880251160748,6.49223942587512
21.2,0.4173856371764631,15.520333574510543
21.4,12.369480936248372,2.0470528480769143
21.6,-2.5327738713897237,9.416643882907113
21.799999999999997,4.7245021804455885,2.0928392158089584
22.0,-6.974253542754664,7.413324371705406
22.199999999999996,-11.041766396123236,5.037153077597722
22.4,8.187031667813269,-13.750719867146524
22.6,1.563836056249963,4.817043491255054
22.799999999999997,6.259976082809346,-1.476858680012166
23.0,-9.159450230226343,11.943316051587665
23.2,-13.351240580214174,-2.0990206596506513
23.4,18.026573062590824,19.9155737633436
23.599999999999998,0.6192262546734926,9.360819171677457
23.8,-1.1066515820026404,-3.3873410270477584
24.0,6.360287133577814,-6.712449610772754
24.2,0.7847714315835128,-2.2246034878575096
24.4,-13.707260728568368,-8.581996533580602
24.599999999999998,-5.633337011662641,-1.3907057025561143
24.8,-2.315813290152856,2.8640846206760884
24.999999999999996,4.5259191738467335,11.634307739068143
25.2,7.1817407671038165,3.6767207923339957
25.4,-3.396335054407362,-8.692336495375699
25.599999999999998,-3.9184985348132555,6.748537626631122
25.8,-8.525448922331881,-6.237968680793676
26.0,-1.4447299450607085,10.477163767715307
26.2,-13.623880246767479,-3.133138902248926
26.4,-3.1136608733651876,1.0722732847563925
26.599999999999998,4.075418353647307,-13.245650217660211
26.799999999999997,-9.221011377028683,6.322364226733225
27.0,5.284338948116735,-3.6885246732351336
27.199999999999996,-7.401274305788524,0.09254571297535266
27.4,6.38721220442374,16.26903581220644
27.6,8.198753168833504,-2.513441013951641
27.799999999999997,-3.287075761809645,-10.727991766297464
28.0,4.4077224043292,-4.097510233973738
28.2,4.011061413021528,15.017592695417994
28.4,2.198299455543443,8.797647681024888
28.599999999999998,-3.710374722960681,-11.691771206656256
28.799999999999997,-3.656892862408913,3.270086311477668
29.0,-9.968436223068307,-1.6398108832849188
29.2,1.4390473328562452,14.185611786602008
29.4,-0.4076205403161962,7.605154610993339
29.599999999999998,3.2049683630380232,11.340524195614172
29.8,21.017267712923704,-10.23382143534501
29.999999999999996,-12.811661325297647,-16.575322764500598
30.2,-0.2183494927362532,-11.56700400729523
30.4,1.618038179103289,14.448612646030819
30.599999999999998,-10.33931389613392,-5.289806972019837
30.799999999999997,5.207087737530188,3.921711009955652
31.0,-0.2944847510315436,3.128837698080148
31.2,25.122134782128246,11.335768388295405
31.4,-0.9671405573433021,18.720389399714065
31.599999999999994,-6.885728919997825,-1.8276837488419275
31.8,-5.7182997491771825,-0.8288262725436764
32.0,-6.697074286280336,5.5669262344082595
32.199999999999996,-7.739544581172237,-10.891992736020502
32.4,2.8904124529564887,4.538540223324904
32.6,7.019031556208575,-4.22412797142848
32.8,5.676412482850534,0.5089642841972455
32.99999999999999,1.9737100080078285,-3.4379037632318608
33.2,6.804855116121225,16.483535383576147
33.4,-3.0818340624196354,12.681088510836508
33.599999999999994,-3.2702912613090858,-14.232191659932418
33.800000000000004,9.094095276776748,-1.314749106818062
34.0,3.3177422610926373,-16.481066617807162
34.199999999999996,2.871897656087341,-1.2774710016507702
34.4,0.9478057610130827,-5.058716057289996
34.6,9.207230061031485,-7.227901809577811
34.8,-7.507838154124896,-8.656302228653976
35.0,6.431504967358755,12.037720189166448
35.2,-12.62077004199826,-1.9011122015270931
35.4,3.9049770914322153,-2.868054833193528
35.6,0.5259110312970203,11.989544599263404
35.8,0.09951157512915934,-8.956689169004713
36.0,-8.176367670613415,-12.42223313295904
36.199999999999996,-3.7054005423024847,-1.0958800946504559
36.4,2.3243488623805377,-4.428264762071718
