Time/us,Incident_strain(με),Transmitted_strain(με)
0.0,-8.977797894667804,2.4688213174597164
0.19999999999999998,-2.352506360018282,-3.3820164224996785
0.39999999999999997,0.1094241558454684,4.663228528347057
0.6,5.200796557524168,-0.7583553985913736
0.7999999999999999,-5.089467858589657,2.3848959355612354
1.0,-0.5061403949385057,2.040745547961607
1.2,-1.0203218408189358,6.869750721156566
1.4,-0.8607872480155494,-6.134091942911965
1.5999999999999999,-3.2412437267032694,5.839905108328505
1.7999999999999998,1.3941713870217587,10.622915677813507
2.0,1.068493038177042,0.04415339603626339
2.2,1.0649988823185887,0.16751903376686014
2.4,0.6686808050935433,-6.513682992412129
2.5999999999999996,-0.850179125390718,-3.3753663794290305
2.8,-10.851901317582842,2.196337580594737
3.0,0.03376954062708211,13.740581578547058
3.1999999999999997,6.452983320815216,-6.319557192077346
3.3999999999999995,-10.990069753886864,1.590517326613764
3.5999999999999996,7.930858248271012,5.392905210830125
3.8,-5.888957076540807,-1.6610495265388452
4.0,-4.389646935101395,-5.233701719657433
4.199999999999999,6.388372575831396,-8.889535503798808
4.4,0.6700319988317343,-3.5356665118601254
4.6,-2.209338181922877,0.06514333278395563
4.8,-6.101989042669609,-5.776677419710455
5.0,-3.3889797810706432,-3.316250233489875
5.199999999999999,6.185686734053453,-6.373882574341128
5.4,2.0353986289306443,-1.5054192137550804
5.6,1.3906999402242526,-3.072280687227767
5.8,-6.5835493827430245,-1.1780366162648512
6.0,1.4545826290792745,-5.903990518889448
6.2,-7.806350390484308,1.8059866989301065
6.3999999999999995,4.3958676193498185,-2.2486599669196297
6.6,0.7959102527386559,-4.291445503223821
6.799999999999999,3.755154693365457,5.581948085849298
7.0,5.472433180808266,-4.934202760781038
7.199999999999999,-11.11153807297601,-5.752904903356168
7.3999999999999995,0.06188663084030377,6.735612005381495
7.6,-1.3994618175329596,4.273072695588516
7.8,-1.3032664924390116,-2.6952178610161104
8.0,-4.075742445665506,7.9481478485257036
8.2,2.5745111830711513,-3.3418748595287204
8.399999999999999,-3.9922184224451565,-7.6762190357057625
8.6,2.3723313887815407,1.009003926457528
8.8,-3.986795906727946,-3.182305791699435
9.0,-5.459395302162091,-10.131544201055835
9.2,-5.9806848435880635,4.128797876538496
9.4,-7.674230033080029,1.744825262307449
9.6,-1.4753100062557045,2.379574899878219
9.799999999999999,2.4775024028850403,-7.38992605242702
10.0,3.4220856100688546,-0.4630836220982347
10.2,-2.211947337460687,-5.479868811620606
10.399999999999999,-4.546315691506721,-2.25228645102619
10.6,10.114823057578535,-3.5858255351217325
10.8,-1.920937467626697,-4.811367013252116
11.0,4.908136961338688,0.885464020988675
11.2,7.453510098611239,-8.65153235717837
11.399999999999999,-2.076914407872608,-3.694219022461718
11.6,-0.14771086824769164,4.107790664036427
11.799999999999999,-0.07928282154486234,-1.7811161825245956
12.0,-2.128893910292836,-4.006928010335772
